id,legislative_session:number,start_date,item:number,motion:title,
9023,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje vytvoření Android aplikace Modrava prostřednictvím společnosti LA TAUPE, s.r.o., IČ: 26712377 se sídlem Rašínovo nábřeží 14, 128 00 Praha 2 za nabídkovou cenu 49.000,- Kč bez DPH.",
9024,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje pravidla sociálního fondu obce Modrava a vnitřní normu o poskytování stravování. Znění pravidel sociálního fondu obce a vnitřní norma o poskytování stravování jsou přílohou usnesení.",
9025,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že bere na vědomí obsah korespondence obce Modrava a souhlasí se způsobem řešení této agendy.",
9026,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje uplatnění práva osobu zúčastněné na soudním řízení ve věci žaloby Hnutí Duha na Ministerstvo životního prostředí ČR proti Rozhodnutí MŽP, kterým bylo vydáno rozhodnutí o povolení turisticky značené stezky Březník – Modrý sloup Luzenským údolím.",
9027,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že souhlasí s tím, aby společnost Alfa Broker, s.r.o. provedla pro obec bezúplatně audit pojistných smluv obce.",
9028,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že bere na vědomí Zprávu o stavu veřejného pořádku za rok 2012 v rámci působnosti Obvodního oddělení policie České republiky ",
14001,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje rozpočtovou změnu č. 3, rozpočtu Obce Modrava pro rok 2013 tak, aby na straně výdajů rozpočtu obce pro rok 2013 došlo k navýšení o 91 844 903,- Kč a na straně příjmů rozpočtu obce pro rok 2013 došlo k navýšení o 92 270 403,- Kč. Podrobný rozpis jednotlivých dílčích položek rozpočtových změn je přílohou tohoto usnesení.",
14002,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje provedení díla spočívajícího v realizaci spojení WIFI na Filipově Huti za cenu a v rozsahu dle cenové nabídky předložené zhotovitelem Hardware & Software Dach, IČ: 68794096 se sídlem Lerchova 825, 342 01 Sušice a schvaluje jeho provedení tímto zhotovitelem. Cenová nabídka je přílohou usnesení.",
14003,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje provedení díla spočívajícího v dodání a zprovoznění záložního serveru obce Modrava v rozsahu a za cenu dle předložené nabídky zhotovitele Hardware & Software Dach, IČ: 68794096 se sídlem Lerchova 825, 342 01 Sušice a schvaluje jeho realizaci tímto dodavatelem. Cenová nabídka je přílohou usnesení.",
14004,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že nesouhlasí s cenovou nabídkou Jaroslava Proška – umělecké kovářství a zámečnictví na doplnění skla k roštové plošině – odpočinkové místo Modrava, soutok.",
14005,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje uzavření Smlouvy o zhodnocování a zajištění investičního portfolia mezi Obcí Modrava a CITYFINANCE Investment, s.r.o. IČ:01788680, se sídlem Jerevanská 2580, Kladno – Kročehlavy. Zastupitelstvo zároveň pověřuje starostu schvalováním investičního portfolia a jeho změn v návaznosti na doporučení společnosti CITYFINANCE Investment, s.r.o. Návrh smlouvy je přílohou usnesení a bude upraven právním zástupcem obce.",
14006,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že pro potřeby realizace smluvních vztahů se společností CITYFINANCE Investment, s.r.o. schvaluje, aby pro potřeby vytvoření investičního portfolia dle doporučení společnosti CITYFINANCE Investment, s.r.o. uvolnila obec ze svého majetku celkovou částku ve výši 80,000.000,- Kč s tím, že uvedená částka bude investována v rámci portfolia ve struktuře, která bude určena na základě doporučení společnosti CITYFINANCE Investment, s.r.o. Návrh struktury portfolia je přílohou usnesení.",
14007,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že souhlasí s tím, aby obec investovala volné finanční prostředky ve výši 10,000.000,- Kč v rámci produktů Komerční banky, a.s. K tomu zastupitelstvo obce Modrava: a) schvaluje nákup (úpis) 50 ks cenného papíru Reverse Convertible v CZK v celkové nominální hodnotě 5 mil. CZK s parametry a podmínkami, které jsou uvedeny v příloze zápisu – Popis produktu Reverse Convertible, b) schvaluje nákup (úpis) 50 ks cenného papíru Protected Note v CZK v celkové nominální hodnotě 5 mil. CZK s parametry a podmínkami, které jsou uvedeny v příloze zápisu – Popis produktu Protected Note, c) pověřuje starostu obce Ing. Antonína Schuberta k podání závazného pokynu k nákupu 50 ks cenného papíru Reverse Convertible v CZK v celkové nominální hodnotě 5 mil. CZK a k podání závazného pokynu k nákupu 50 ks cenného papíru Protected Note v celkové nominální hodnotě 5 mil. CZK, d) pověřuje starostu obce Ing. Antonína Schuberta k podpisu převodního příkazu z účtu obce 26722351/0100 na účet 195369750277/0100, VS 0862847 v částce 10 mil. CZK na pokrytí výše uvedených úpisů cenných papírů.",
14008,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje uzavření smlouvy o smlouvě budoucí o věcném břemeni se Státním pozemkovým úřadem k tíži pozemku 1037/1 v k.ú. Filipova Huť pro uložení přípojky dešťové kanalizace a pověřuje starostu obce k právním úkonům k uzavření smlouvy o smlouvě budoucí a následně smlouvy o věcném břemeni.",
14009,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje pronájem pozemku p.č. 1001/4 v k.ú. Vchynice – Tetov II společnosti Služby Modrava, s.r.o.",
14010,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje žádost Vratislavy Pavlíkové a Martina Pavlíka ze dne 16.9.2013 o prodloužení lhůty ke kolaudaci penzionu do 31.12.2015 a souhlasí s odpovídající změnou kupní smlouvy o prodeji parcely č. 1027/1 v k.ú. Filipova Huť.",
14011,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že neschvaluje finanční příspěvek na vydání knihy Šumavské povídání.",
14012,14,2013-09-26,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje Oznámení předběžných informací pro věstník veřejných zakázek na veřejnou zakázku – Nová ČOV Modrava, vodovod Modrava. Oznámení předběžných informací je přílohou usnesení.",
14013,14,2013-09-26,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje pořádání akce Kašperská 30 na trase – Filipova Huť (start, cíl) – Černohorská nádrž – Ptačí nádrž – Na Ztraceném – Modrava – Filipova Huť.",
14014,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že bere na vědomí Rozsudek Nejvyššího správního soudu v Brně ze dne 30.8.2013, kterým byla zamítnuta kasační stížnost Okrašlovacího spolku Zdíkovska, RNDr. Zdeňky Křenové a Ak. arch. Ivana Adama proti Správě NP a CHKO Šumava, proti rozsudku Krajského soudu v Českých Budějovicích. Žalobci se domáhali, aby soud zakázal asanaci a kácení kůrovcem napadených stromů v I. a II. zóně Národního parku Šumava. Rozsudek je přílohou usnesení.",
14015,14,2013-09-26,,"Zastupitelstvo obce Modrava rozhodlo, že bere na vědomí prodej hotelu Na Modravě, kde celková kupní cena za věci nemovité i movité činí 42,5 milionů Kč. Základní informace k prodávané nemovitosti a zařízení tvoří přílohu usnesení.",
15001,15,2014-02-04,,"Zastupitelstvo Obce Modrava a) Bere na vědomí dokumentaci Změny č. 4 ÚPN SÚ Modrava. b) Konstatuje, že návrh Změny č. 4 ÚPN SÚ Modrava není v rozporu s Politikou územního rozvoje, s územně plánovací dokumentací vydanou krajem, se stanovisky dotčených orgánů, že není v rozporu s výsledkem řešení rozporů, protože k nim nedošlo a není po dopracování v rozporu se stanoviskem Krajského úřadu Plzeňského kraje, odbor regionálního rozvoje. c) Vydává: a. Změnu č. 4 ÚPN SÚ Modrava formou opatření obecné povahy v rozsahu výrokové části 7 stran textu A4 a 2 výkresů, dále odůvodnění v rozsahu 7 stran textu A4 a 3 výkresů. b. Veřejnou vyhlášku, kterou oznamuje vydání Změny č. 4 ÚPN SÚ Modrava. d) Ukládá starostovi obce Modrava zajistit prostřednictvím pořizovatele: a. uložení dokumentace Změny č. 4 ÚPN SÚ Modrava, včetně dokladů o jeho pořizování u obce Modrava; b. vyhotovení a poskytnutí dokumentací Změny č. 4 ÚPN SÚ Modrava, opatřených záznamem o účinnosti MěÚ Sušice - stavebnímu úřadu a úřadu územního plánování, dále pak Krajskému úřadu Plzeňského kraje - odbor regionálního rozvoje; c. zveřejnit, způsobem umožňujícím dálkový přístup, údaje o vydané Změně č. 4 ÚPN SÚ Modrava www.modrava.eu .",
15002,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že souhlasí s umístěním stavby „Vodovod Modrava“ na pozemcích ve vlastnictví Obce Modrava – 318/3, 1267/3, 1449/7, 1025/1, 1403/1, 1038/11, 1038/6, 1037/7 v k. ú. Filipova Huť.",
15003,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje uzavření návrhu plánovací smlouvy se Správou a údržbou silnic Plzeňského kraje na vybudování přeložky komunikace v Modravě za účelem vydání územního rozhodnutí na novostavbu stanice ZZS Plzeňského kraje na Modravě. Návrh smlouvy je přílohou usnesení.",
15004,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje uzavření smlouvy o zprostředkování Pojištění odpovědnosti zastupitelů za škodu způsobenou obci se společností Rödl & Partner Consulting, s.r.o. IČ: 25724231, se sídlem Platnéřská 191, 110 00 Praha 1, včetně udělení plné moci k zastupování. Návrh smlouvy je přílohou usnesení.",
15005,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje uzavření darovací smlouvy s Fondem ohrožených dětí, občanským sdružením na pomoc týraným, zanedbávaným a opuštěným dětem, IČ:00499277, se sídlem: Na Poříčí 6, 110 00 Praha na poskytnutí finančního daru uvedenému spolku ve výši 15.000,- Kč. Žádost o dotaci a návrh darovací smlouvy je přílohou usnesení.",
15006,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje uzavření smlouvy o reklamně se společností Nemocnice České Budějovice, a.s., IČ: 26068877, se sídlem B. Němcové 585/54, 370 87 České Budějovice, kdy výše poplatku za reklamu činí 5.000,- Kč. Návrh smlouvy je přílohou usnesení.",
15007,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje účast obce Modrava na veletrhu cestovního ruchu Holiday World 2014, konaného ve dnech 20. - 24.2.2014 v Praze, včetně nákladů spojených se zajištěním účasti. Prezentaci obce zajistí Informační centrum obce Modrava.",
15008,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje účast obce Modrava v preventivním projektu „Školáci nejen na prázdninách“, jehož součástí je zpoplatněná prezentace obce za poplatek ve výši 7.459,65 včetně DPH.",
15009,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje zahraniční služební cestu starosty obce do Bruselu, v rámci prezentace Národního parku Šumava v sídle Evropské komise, které se bude konat ve dnech 18. – 20. 2. 2014.",
15010,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje znění směrnice - Pravidla pro vyřizování stížností a petic a směrnice – Pravidla pro zajištění svobodného přístupu k informacím. Návrhy směrnic jsou přílohou usnesení.",
15011,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje nákup kompaktního fotografického aparátu Olympus TG-2 - 12 MP, 4x zoom iS – Black prostřednictvím firmy Hardware & Software Dach, IČ: 68794096 se sídlem Lerchova 825, 342 01 Sušice, za cenu ve výši 7.081,-Kč bez DPH.",
15012,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje rozpočtové opatření č. 4/2013, kterým došlo na straně výdajů k přesunu částek mezi jednotlivými paragrafy a položkami, aniž byla navýšena strana výdajů.",
15013,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že bere na vědomí informaci o zahájeném projektu Podpora meziobecní spolupráce, jehož cílem je systémová podpora rozvoje meziobecní spolupráce v ČR v rámci území správních obvodů obcí s rozšířenou působností a schvaluje zapojení obce do projektu. Projekt je plně hrazen ze zdrojů OP LZZ.",
15014,15,2014-02-04,,"Zastupitelstvo Obce Modrava rozhodlo, že bere na vědomí nabídku společnosti LERGO Consult, s.r.o. na bezplatné vzdělávání občanů obce. Nabídka je přílohou usnesení.",
16001,16,2014-06-02,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje materiálovou změnu a zároveň s tím i změnu rozpočtu stavby křižovatky silnice III. třídy č. 16910 s místní komunikací v tomto rozsahu: - změnu zámkové dlažby na žulové odseky s navýšením ceny o 525.644,57 Kč včetně DPH, - změnu betonové palisády na opěrnou zeď z kamene s navýšením ceny o 55.495,44 Kč včetně DPH.",
16002,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje na základe usnesení Rozhodčího soudu ze dne 16.5.2014 úhradu zálohy na vypracování znaleckého posudku ve výši 30.000,- Kč, která byla složena na účet Rozhodčího soudu v Praze.",
16003,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje pořízení nové multifunkční tiskárny RICOH MP C2003SP formou leasingu na 60 měsíců na nabídkovou měsíční splátku 1.885,- Kč bez DPH. Dodavatel bude společnost IMPROMAT CZ spol. s. r.o., IČ: 48117820, se sídlem U Hellady 697/4, 140 00 Praha 4.",
16004,16,2014-06-02,,"Zastupitelstvo obce Modrava, jako vlastník pozemku p.č. 1006/6 v k.ú. Vchynice – Tetov II rozhodlo, že schvaluje umístění nového energetického zařízení, rozpojovací skříně a zemního kabelu nízkého napětí na uvedené parcele a zároveň schvaluje uzavření smlouvy se společností ČEZ Distrubuce a.s., IČ: 27232425, se sídlem Teplická 874/8, 405 02 Děčín IV o umístění tohoto energetického zařízení. Žádost o souhlas vlastníka a návrh smlouvy jsou přílohou zápisu.",
16005,16,2014-06-02,,"Zastupitelstvo obce Modrava, jako vlastník Přístavby k budově č.p. 63 na Modravě – Spolkový dům, trvá na tom, aby dodavatel stavby a osoba, odpovědná za škodu způsobenou na objektu v důsledku záruční vady, zajistil odstranění následků předmětné záruční vady ve formě poškození suterénu přístavby budovy čp. 63. V případě nesoučinnosti zhotovitele do 30 dnů od doručení výzvy zajistí obec na jeho náklady odstranění škody sama.",
16006,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, schvaluje příspěvek Obci Srní na provoz základní a mateřské školy z důvodu docházky žáků z Modravy, a to ve výši 35.000,- Kč.",
16007,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo o výjimce z veřejné vyhlášky o místních poplatcích tím způsobem, že nebude vybírán ani vyměřován místní poplatek za užívání veřejného prostranství a poplatek za vjezd motorových vozidel do vybraných částí obce vůči společnosti Media Pro Pictures, s.r.o., IČ:27862950, se sídlem Kříženeckého náměstí 1078/5a, 152 00 Praha 5, která zajišťuje produkci seriálu Policie Modrava, a to v souvislosti s produkcí uvedeného seriálu.",
16008,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje zprávu o výsledcích přezkoumání hospodaření obce za rok 2013 zpracovanou společností INEKS, s.r.o. s výsledkem, že při přezkoumání hospodaření obce nebyly zjištěny chyby a nedostatky ve smyslu ust. § 10 odst. 3, písm. a) zákona č. 420/2004 Sb. v platném znění ani rizika podle ust. § 10 odst. 4 téhož zákona a dále rozhodlo, že schvaluje účetní závěrku obce za rok 2013. Zpráva o přezkoumání hospodaření a účetní závěrka včetně všech příloh jsou přílohou zápisu.",
16009,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje závěrečný účet obce za rok 2013, a ve smyslu ust. § 17 odst. 7 písm. a) zákona č. 250/2000 Sb. v platném znění vyjadřuje souhlas s celoročním hospodařením obce bez výhrad. Závěrečný účet jsou přílohou zápisu.",
16010,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje uzavření příkazní smlouvy o zajištění realizace zadávacího řízení a monitoringu k projektu „Pořízení techniky na snížení prašnosti“ se společností Domoza projekt s.r.o., IČ: 28145089, se sídlem Pražská 84/15, 301 00 Plzeň za cenu 60.000,- Kč bez DPH. Smlouva je přílohou zápisu.",
16011,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, že zamítlo spolupráci s mediální skupinou Mafra, a.s., konkrétně s internetovým portálem iDNES. Nabídka mediální společnosti Mafra, a.s. je přílohou zápisu.",
16012,16,2014-06-02,,"Zastupitelstvo obce Modrava si je vědomo, že činnost a aktivity starosty obce Antonína Schuberta přesahují lokální zájmy obce Modrava. Zastupitelstvo obce Modrava rozhodlo, že s aktivitami starosty obce Antonína Schuberta, které jsou vykonávány v zájmu většiny šumavských obcí a vyjadřují názor podstatné části obyvatel obce, souhlasí, a souhlasí se zvýšenými náklady na tyto aktivity, které jsou k tíži rozpočtu obce Modravy.",
16013,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje podání žaloby proti rozhodnutí Ministerstvo životního prostředí ČR ve věci Plánu péče o Národní park Šumava, schváleného Ministerstvem životního prostředí ČR dne 23.4.2014. Dále rozhodlo o úhradě nákladů na podání žaloby v souladu s vyhláškou č. 177/1996Sb., - 2.480,- Kč za jeden úkon + 300,- Kč režijního paušálu + DPH. Zastupitelstvo obce Modrava rozhodlo, že pověřuje starostu obce ke všem právním úkonům spojených s podáním žaloby.",
16014,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje návrh pozemkových úprav včetně soupisu nových pozemků vytvořených v rámci komplexních pozemkových úprav a nové uspořádání pozemků, včetně soupisu nároků, vše pro katastrální území Filipova Huť a Vchynice Tetov II. Soupisy nových pozemků a nároků jakož i nového uspořádání pozemků jsou přílohou zápisu.",
16015,16,2014-06-02,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje nové pomístní topografické názvy ve správním území obce – v k.ú. Javoří Pila, Filipova Huť a Vchynice – Tetov II. Navržené topografické pomístní názvy jsou přílohou zápisu.",
